week_number,start_date,start_time,type,name,distance,moving_time,elapsed_time,average_speed,max_speed,total_elevation_gain,average_heartrate,max_heartrate,average_cadence,average_temp,pr_count,average_watts,total_photo_count,achievement_count,kudos_count,comment_count,athlete_count,start_latlng,end_latlng,map.id,map.summary_polyline,date,month
25,2021-06-20,10:11:32,Ride,Morning Ride,87.4786,182.61666666666667,225.4,28.7424,45.0,313.7,67.4,141.0,,23.0,0,128.4,1,1,33,0,8,"[53.270316, -7.491864]","[53.338746, -6.55238]",a5500816472,mjcdIdgvl@]hA_@O\eC|AwCEmAyM_g@xEsPbA_Jv@_CbRmgA|DmWGmCfAoBjCaOzbBu|Jzg@k|CpD{Vd@aJIyG{@wI_H{`@iDsn@DqF\eDnAcE|EwJf@_CdB}QfJ_`@lIih@vVgaAz@{XhDg\dB}JpFqOtK_OL{d@jBuPpBkCfPiKrLkR^mA^_IyDs_@qAop@vDsh@jBuKrCaJv@gEbDqVVuGmA{OuJmd@iF}c@oGyn@YkHPuBfGcTzAeHOq@yBiCqFaDxAaNK}AuJ}@wNgHaPcAgGt@yFbCyOoB}DnC_FvIcI`QsYhK}@lAiAtE}Il|@}@rYaEf`@}@hEsDvI{AhFaA`G]~OoFdQ_BdJC|Cp@vKLvNg@jN]lBkFxBe}Dxm@sTpTcDjIkLtCmA|@}AjDs@tDwFna@{R_Mi@}E^eaAc@eKqCeRy@gJ?yc@r@mKz@wGbGiXlBiMrB{ZrDy`@NsHg@aG{M_y@}H}r@g@gNb@kg@b@}JbBwMtKsc@`Iiu@bAk]_Aoh@b@qO|B_X\{WEiFeAyPE_Hv@cPzC{P~A{Q_@{TIuk@]iKmAyGaCuF_Ze\i[cf@kFwDaYaJgHoGiHyLaXco@_FcOoDoIiEsVyLec@eBiNkBsk@aBuPoBoJsYogAsc@qsAeFoL{CqMkH_Og`@sh@yCaHiDkK]yBA}Dp@}M?cIqE_J}@YIa@CZh@cBeF_Zo@aJaByKo@aKqAuF}DuKg@wDDeGbH{}@f@gn@~DeZXwLUgG}@iHaFeQ{AiJ]aJv@eVMyGo@mFgDwNqByQoAc[}D}j@iCeKkIgPaEyRsAoEaFuMaXak@mVun@uSmf@yC_MoEm[VqAxIqDlDgEhEUhEwEnEyG~LcVpHqJjI_PdiAs`F~_@ieBz]ktCQkAmIkLqc@qr@wJke@}Q_bA{Ho\gSg`AgG{`@i@}FdBa_AnAISJq@KIeA~EqaCnDeX|Kgs@ti@w|CvDga@NoEUcFeSqwAaCuSgDmd@YsL_ByTe@ub@aAkSqByN{Igc@k@sEiAa\gCs\?wMiCwKqCqIy@uJyGy[uE}\gAkU|BuR}Eq^c@wGtAoRlGoZNaZMwLfDsKd@qFx@cEtCkF`AwDhFaa@zBkYh@kAHeHn@kGl@{DjBwFi@qHh@sGu@mCgAqKeCyBSkA~B_NdD_MbAgG_FyQy@_ITg@fSkKz@_AV}A@aD{@uOh@wFCaKNeBd`@msAlAk@`DlC~AaF,2021-06-20,6
24,2021-06-19,10:51:11,Ride,Morning Ride,134.448,284.3666666666667,339.48333333333335,28.368,64.44,735.6,139.1,182.0,,23.0,11,142.2,0,14,37,0,9,"[53.352453, -6.783167]","[53.270374, -7.491939]",a5496079527,yksdIxykh@wAbB_Bn}@lIpk@d{@tcErn@d`A~f@iLh[cOtk@qm@pJi`@|DiHxXqNjIo@bM|CtKvNzT]dZ{TvDcOxGkKpYj`@pD~NdJfIrE~@jK|cI~@zF`EzeEh@hs@cBthA|Njp@fIfV|PjRdN}@`SmSxqAew@|HdNz^~lAx@bTtDlXjEhDlNDnM}ThAb@lS|p@nA|_@jIzU~Gti@xHrK~NhLdNrl@jNnOfSsPnC^hIn`@aCbSFvOfCb}AdGzj@Sje@vFh`@fGfTlI`QfA`KIj`@sEft@bEj\dSr_@hMbRvBbQj@~e@bOny@{Ifn@gIrNdGv^nChb@}@nM_IfPmGna@jcBr|G`JrEzdBn}Ah_Aln@hPnI|I~@Fpb@tEzT~Fnh@fLxWtMhElDtJrAd[}BzQpCzc@fi@vhA_DbrCjPvz@tj@`jDvMld@dSzXzd@xOho@vMrFzZzC|GhHbHlEkC|CxGfJxj@`ZnDzFrFnRfi@dGbH`Cvv@jBzNnGvTlFpM`n@ldA|]zfAzH`e@tIjRjc@vi@pUtVpZvSh]hfA`CnDlEz@vG~LvHnb@|\cElD`B\`^tItzAu@zUfZ~i@iAhRxYdm@jN~^zA|J`I|CtVlw@v[na@~RlFhY|gAs@r\_DfYaN`t@cPrc@aEldAEmBaAh@oT`NoHpQu^tRwHbI}PhXwF~d@yHfPoMaCwVoSe[fRqQh_@gJtm@}WzYyNd\aJnDuEvGgAlWgJp\eH`]m^r\ol@z~@aCbJeE`l@wChq@pAbIsA}FiDv\mNv[dBji@oVxr@aCjl@{BtIsVpGgZhUwE|To^no@iIr]iDlDZlB}FsAu`@`IgNmA_HlHqV`g@ye@xv@i{@`x@ch@pWmTzVWtCtCxJs@tCapB`{@mTwM_EiSuOsb@oJgj@iMyWiTg[aKe\ev@icBwVmjA}n@k|@ok@ogAwMuo@qSom@uGiYiOw`@oJa_@g`@lRhAxq@gDpjAcIlv@yArZwApcBcHtuDc`CqiAm]cLqFwFyPqYuCmPoHcNGmuA{KeIi@}RiHgKiIgWcLqp@}^TwFsEYoDk@~Gu@IqCsRvAkT]oKvDkMnGkCjAoEpAgSo@i^rOcXpJ_BjCsErKiAfJ_w@bK_a@vDaDQiOcGqQAaq@}FmQkBc@Nel@yKcv@cA}l@uJ}j@nBsPdAqk@AiiBvGurAwMwlApGoVdFuLjSzJbIkN,2021-06-19,6
24,2021-06-18,18:50:07,Walk,Evening Walk,6.5588999999999995,70.66666666666667,71.51666666666667,5.5691999999999995,8.28,342.0,94.5,124.0,59.6,24.0,0,,0,0,13,0,1,"[53.338886, -6.552247]","[53.338729, -6.552435]",a5491615046,_wpdIpv~f@?@B[LQPGZBFE?EGw@KqBRoCR}@L_@Xc@n@g@^SL@BABG\}@T@p@RTB\JZBNC\DDKXgBLg@N[VULUXmAd@qBBc@^wBd@mBPeADMB?HJKO_@q@GYI_A]o@SS_@o@ES]q@OUQc@We@Oe@u@eAS_@Um@Qu@Wc@i@aBg@_A_@iA[q@a@m@QK[[]g@QIOOcAq@o@o@eA_@IIE?MSqAgAKQe@g@OEs@g@GIWk@WWEM@ODUAEe@g@SMU?KK_Am@q@i@qAcBYSu@w@YSi@w@]]i@o@e@q@m@g@g@m@m@i@{@eAgAeAKBMGOWi@a@]e@]Ye@i@i@[kAwAk@e@s@u@q@o@k@e@aAcAg@i@Ye@[iAw@qB]o@s@iAQa@e@y@_@iAOw@AeAM}BCiDEw@CkKT}GJcAVyAV{@L]d@cAx@wBTc@\c@VMTWLEFEV_@rAqARIZHp@`AFLb@tB\~Bd@|AJt@VlDDxA?|@Hr@@~ALfBL~CBf@PjAl@vBx@fC|@tDPv@b@xAP`@H\x@pA\\PZr@lBD^@j@Hp@HZDZCD@DD?BBJpAj@lC\~@^v@h@tARx@P\ZnAXx@?CJh@h@dB|@bDNr@BXBr@N~@h@t@LXDBNCXNdAz@|@x@v@XBDNb@LFJPPP\PZd@r@^Xt@`@f@BJh@^\Hf@h@FABBJHPZZZHLHDN~@JRZR\p@J^X\Vh@LT`@dBRb@LPJX^jBNRRFJd@HRZZp@lALj@dArBf@nAFDf@r@CEG@IPKt@]zAc@lCUz@m@|CKTg@f@[n@IhAMd@GHIBc@FQA_@Qm@Mi@AI@EDWj@SHs@h@s@x@_@lAOpA?r@NhEEF_@VW?MDKf@NH?CCBFF,2021-06-18,6
24,2021-06-18,08:51:50,Ride,Morning Ride,84.2054,183.41666666666666,265.9,27.5472,42.480000000000004,265.0,130.2,173.0,,16.0,3,116.1,0,6,28,0,2,"[53.338366, -6.552289]","[53.338752, -6.552445]",a5489909518,wspdIxv~f@~AbHoCvS}M{Mw@jAg[dgASnBHlJi@tGz@nOa@zFmUzMv@hIbFbRUbCsE~PgChNVdA|BtBbAnJ`AnDw@xHj@dHwBjGs@pF]hEB~Ig@COj@wBbXaFj`@aA~DmD|GgAzJiDfLJpf@sGd[oAhS|Fnf@_CvRnAfV~DhYtH~^~@fKjBrFtCdMGjOfBbU~Bxf@hKlf@lBnNdA`R\|a@zA~QFrGT|F`Dnd@jWpmBVvGeElf@gj@v}CcQfiAwHfgEpIrk@b\fyAr]lhBxn@jaAk^puCseA`xE{\tyA_FhSoB~D`CiE?JaN`VqD`EeMtVeE`GeEpEqDDeErEwHbD_@bAnExZhDdNfRlc@fVjn@~Stc@|KzYv@|@nD`SlJnRlCzK|AlTxBni@p@jI|AhNzD`Pt@~G@fHs@zPRbKbB~KdFnQ~@`IR|Gg@|MuD|Wu@|o@wGp{@MbENtDe@f@w@w@qGyQ_AcI[aLy@oGm@kAwCq@yElAuFqCoHSeDiCeFmBoAHiAnAw@IeBeEgDmEsByKcCyBsEgIoH{DmUiGcLoJa@{BMiF{KmVeDkNkC{AqD_EwBcAaEOyLpBsFcDkFoAuF`CqFpFkMMgEcD{DiH}HcHkLmZqAuFk@wH{GiSsCaRVaIhC_UGsCwAiJj@}HXuTbFmc@zDqb@z@aC|BcDk@wAoGuFsHcCuIj@eGW}VuHsDeDwJl@}~@jh@iEdFsEfKgCdAg_@RkAc@qR{PkF}@yC_CiC}@oNWKeMwAsgAyBmeCp@iW|BiVbOc_AbBkOh@gRx@}eBjS}mCna@m}BRoElAiCnIcf@|@iKc@a@MDn@]bAiQv@cXnBaYB_KM}Eo@yBToBK}CqCuViD}Ty@yMUk\Pik@i@qNgP{mBmBmJwIeWeB{Oo@ggAqAgn@bBoXfDuWzG_a@bE{Rja@w{AhBoK|CuWtJoc@`Oy|A@kBtNcvA`DqGpNcNzCqJ~Ci@fA\z@cBxNkr@j@oGzAgDbDqLvF}f@fLic@dKeUdIqU~I_R|GeKxCkIxAeLIyOhCuMd@YzEdAvFzDnM|SpSlVnBdErAjFrAvQ\l@fBkBzNuZ|OmXpDiZbT_Cp[InNrC~HxCt@SRwBFiTWoMl@}C|B_GvAsLbDiGlAiF`Eu[nC}\h@_ADeG\uD|@{GtB{Gq@sGn@aH_AqDeAkKaCqBO}@lCaOpEgQJaBmFiSk@aHzS{K|@gAZ}E}@ePh@}I?uJp`@etApAk@zCnCfAwEZ?,2021-06-18,6
24,2021-06-17,19:53:07,Walk,Evening Walk,6.4903,68.76666666666667,69.63333333333334,5.6628,10.08,416.0,70.1,109.0,59.6,22.0,0,,0,0,19,0,1,"[53.338271, -6.551732]","[53.338737, -6.5525]",a5487108794,espdIjs~f@a@WEGM}@Ce@Dc@A_AHk@Rs@DGNe@Ta@v@u@h@]J[JMb@?d@Dr@LVHPEX?N_@`@gBRa@NUPKRo@VeA`@wBJw@Ne@Jq@XuALaAF?HF?CMYOo@Ss@SWIW[WMc@E_@i@mAc@_AOOOUeAoBOe@M_AaA}BQo@IMWIOk@[w@OGQS]KEGQIEI?MMQM[MQ_@WUWKQCSEGu@_@KEM?{@k@}@eAWKMUSM[_@i@_@SUk@UUQQWKWg@k@?GQYIUQ]]g@{@i@eDeDk@w@k@[SYeAy@w@gAWQi@m@aA{@k@o@m@g@_@i@k@g@aBaBYa@iAaAe@i@]W[a@_A_AW]USUMMOS]SUSK]a@[WOYuBiFw@{AYcAYo@E]E}BKiAEwBGoACwEDoHHkCJeBRkARs@X_Al@{AJa@j@uAR_@dAeA`@s@n@m@ZORWLKNBXXt@pAd@bBBj@Z~BZ`ADVFN@EE?@IEAKZFAAJFOAA@ICB?CDAE@CB?FPf@Lp@D`@BZAdAGn@J~@ArARbCD`CHvARlAp@jCRb@JVBZ\x@X`AVdANt@JVVjAr@dBp@bATR\d@Zx@PhAD`A`@hBJxAb@zBXx@d@v@JVb@nAZxAFJ^tAXv@XnAJ^Rb@n@rBZtA?jADDJd@NXTNZd@HAB@LRb@^n@b@h@b@XNRZLFNXNPNFTVNHPTF?TJb@f@v@hAXRb@Nf@d@^N@HAV@@BCZ^HDTVZj@Tz@HTD?FHDRTb@Vz@Zp@LTJ@HFFHDND^^pABb@LTPl@DD?LJZDBPZ`@`@Lb@PPR\ZZNFTfAN\j@~@\ZHPTNL^ADIAKRi@`B]dBQnA_@dB_@`CEPGHc@^_@j@IXAZK|@IHWE{@@cAGWIK@Wb@SNUJSRe@VK`@m@bAIZM~AA`@H`BDZBbAGHYTSHM?CBCJA\FFDN,2021-06-17,6
24,2021-06-16,18:54:22,Walk,Evening Walk,7.0915,76.1,82.06666666666666,5.5908,9.360000000000001,517.0,79.7,123.0,59.0,23.0,0,,0,0,19,0,1,"[53.338897, -6.552263]","[53.338738, -6.552343]",a5481549041,awpdItv~f@DYDGJEPCZ@LM@IGUQmB?oALaAl@oABI@e@Ne@\]r@WNKDENq@JK^E`APXHx@LHCNsAHa@JWl@y@j@}BN}@DG@Qr@uCXqALe@Js@JQFLAGQOKSEQAYEUy@iAIWa@{@[cAq@yAKMWm@c@i@_@m@c@uA_@}@Og@Q[Ka@[u@Kc@]}@Uc@w@_AY{@GG_@QSSYS[Yi@YmA}@aAoA}@_AQMY_@{@q@CGSQOSaAcAKGI@OGY]o@a@OSUOgAmAi@e@aBcB_@i@_AcAi@i@_@Wg@i@a@]GK@?OI@ABH?A?BJRASKCB?C@@IAB@ABBBAUKeAmAQMy@{@_AeAeAaAq@u@o@g@SYY[gAgAe@_@]g@oA_A_@c@WQIOe@g@Wi@M_@_@k@i@kAu@qBWg@Y_@[w@OWMm@E{@EEUM]i@k@iBWo@g@aAg@o@UUk@GKCIKa@IKEMQOGCEMe@OIMWGCEUISKIOq@Uk@_@i@_@q@]aAQa@IYu@eBS[Ma@?ODIt@cAbAs@RI~@WXMl@]ZMl@Gn@?x@a@p@m@^Gp@AZG\SHQHe@DCJ@FBNEpBcAr@M^Yd@m@v@i@f@k@r@q@HCN@NJ`@j@T^\lBXdATvANd@TfA@^PpAL~AAbA@d@?bABbANxB@hBDh@NnAFd@L`@Hv@f@zAJPXhAXpAZz@^lAD\\jAVt@`@z@T^v@bAh@hAPn@NhBHZDd@DJLzA^vALjA\v@Xf@Lb@l@lAj@~Bf@|AP`@DRABXbAp@bBJ^FPHt@@~@Fd@Th@T^j@`@XJPPNJPTNLNDLLX^RNDLZNPVTVf@^NB^^VNFFVl@NR~@r@RHZXTHJZF@RPTLFLd@f@Zr@HDJf@NRXp@DVj@~@Rd@Lb@@Pf@nAr@jAJXH\@PJ^TXNl@^\Nd@Xh@BVDRt@lA`@`AdAzAACACC?ENg@vCi@dC}@hFKT_@POPELMd@QzACJSHy@DMEk@EO?q@MK@GJEPMRm@b@mApA[x@QbB@tCFzAEPOFIHIBQAKDEb@@DF@,2021-06-16,6
24,2021-06-15,19:08:26,Walk,Evening Walk,6.477600000000001,67.96666666666667,67.96666666666667,5.7168,9.360000000000001,26.0,91.4,105.0,60.1,1.0,0,,0,0,16,2,1,"[53.3385, -6.551748]","[53.33875, -6.552386]",a5475863209,stpdIls~f@M}ACc@@c@JsAx@cCN[PURIPMNCTSLc@HQDCV@^NZDh@NX?NGN@FCJg@Dm@Jc@HUVa@XWHWf@kCRo@n@{DZiAJm@LSD@DF_@e@?k@K]Um@O[y@mAUy@c@y@I_@a@u@W{@e@y@Qi@IGw@yAe@wAO[a@i@EYYeAOWOKe@i@ABGAQOM]Yc@_@_@KIc@K]QSEQKMQWg@SGKIK?MSe@[Sa@OK[[OUm@i@IKMu@w@m@u@gAMIUEQU_@SSY_@[[QMUUUMWy@_Aw@w@u@k@SUo@i@Y_@Y[QYs@s@U]_@YEI]]WOe@m@][SUg@_@g@i@[c@WOg@c@c@[iCsCQMOUe@e@Ya@m@WKS_@c@QKe@e@_@g@K]}A}CaA_CSYKSIUCSg@gAKmA@oAQuHAyIEoAPkFJkAZqAb@sAlAyC^cAl@y@|@s@p@w@l@k@`@[JBPNn@~@HPJ\D^HXNpANb@Nx@Pf@Fz@H`@D^B~@FVF~@BpADV@l@Az@BjBLz@HnBR|CPlAJ^p@vAPp@Rd@^tAL~@FVh@xAd@|Ad@fAf@p@t@jA^bBDr@^lADz@F\PzARv@Rb@VhAT^Xt@XnAn@lBJl@nCxHNnADd@?b@Hf@LVf@n@NDH?VPRTJPj@b@Z\RNND\Vb@n@VPLR`@RJRl@ZHLPJRz@XLp@|@n@NFDBJRDJLFCDBDNNPHFXFHHFRRVHVN^B\LXRz@NRFNLNHRZf@FXXr@LVPTJ\Fj@Lr@?JDLZTVr@NHRTZv@TbAN\d@l@|@bBd@f@LZIAIH]pAu@jEq@pC]jBCFa@Z[n@UxBKFq@HKAq@U]A[KUAOLIZo@\QRk@b@U^_@lAG^E`A@jALdB@`@ATGJYVKBYEKp@BDHB,2021-06-15,6
24,2021-06-15,16:31:28,Ride,Afternoon Ride,28.0284,55.11666666666667,55.11666666666667,30.509999999999998,44.28,82.5,145.5,169.0,,17.0,0,152.3,0,3,20,0,1,"[53.338834, -6.552295]","[53.338654, -6.552071]",a5474663333,uvpdIzv~f@H]AMxATHV`@xBl@jBDb@Cf@i@tEc@lCQ~Bc@~BCXDZvA`BhGnGhA~AhDbHxIzSrCjG~@fCl@pB\dBR`Bb@jBvAnFv@lCnAbDdBfFv@`BbAtAfChCtAjBhDvGr@vBr@rD`CrMh@jDHzCG~BKl@kAbEUxBYbFEpADr@Jp@HRfAnBtAlBpB`C`B~CnAnBpA`BPf@Jj@n@vEJhA@r@QzBa@|D{@jNS`EQvH?dFDtCNdFRxDb@rFXjC`@bDhA~HJX^`@NVFd@UlBBtBn@|MZhD`Ixl@rAdKRjBX`FL~Dh@nTThGf@pGd@nD~@zEzGrYlOjn@rLxe@jA~DbApCxAnDvFrLno@lsApS~a@zT|d@fE~IXf@^VRXZxArDxHl@jB`@bBrBlKAJWPkAJiCp@qFfC}@ZaBZsBPkAAsBe@{HeA}@G}@Pe@`@m@bAiHzOaBfDy@tA]d@a@\gAh@}Gt@qAh@uBdAiI|EuJhF}GzDcA`@_Df@s@ZaAp@{DdEoAdAcBr@gBPs@AwAWgHmD{@[kB[iBEkBNuG|AaC`@gDNoAA}CWuBYqDs@sFuAeKoDcFsBkD_BeFwCiD}BcDeCqIsHgAq@{DsBuFgC{GeCsCy@mBSoWVgKt@gC`@K?OU[oFo@qIYsTCkLQ{D}@}N{AcKeEuSy@sEiBiIi@qDOiB]aHc@oNg@{MQyBy@{FU_EAmBNwD?sBGw@Os@iAkEq@iDuBiGOk@MiAU{DSeBiG{Y_AeFq@mEeAaIcAgJ_@iHMmAGuE@iBLkB|AqJHw@?w@a@_Dq@aGsBmNe@wEK}A?_AZsFv@}JvCoNjAgF^qBFm@FiCGiHFuLUmH@u@Ds@d@wBnBuEV_ANaAHcBJmAf@qCPm@^w@d@o@j@eATg@j@cB`@yBjEq[l@eFdBwT@u@Iq@HM`@BN_@DgA@iEPsBf@qETaBRcAtAsDNq@Cs@Oc@MaAKiCHkBb@oCAo@k@qBOq@MsAKgCQeBMo@Qi@W_@wAw@Y]Go@Dm@t@gCb@sB`@_DLq@n@sBvAqFlAiFLeAIaA_EgNc@eBUwA[qCCc@Ba@L[HGjD{AxLoGt@g@`@o@Pm@Hu@Du@?uAy@cNC{@By@^aEDqCGeGBa@N{@nHoWtB{GdNke@^iARELD`LzLXTLG^gBLu@NsBj@{DV_CH_AIg@Wq@U{@g@oCSSc@C,2021-06-15,6
24,2021-06-14,19:45:26,Walk,Evening Walk,6.462899999999999,68.8,68.8,5.6376,9.360000000000001,26.0,78.9,115.0,59.2,21.0,0,,0,0,14,0,1,"[53.338529, -6.551111]","[53.338672, -6.552404]",a5470316613,wtpdIno~f@E_@Ag@RkANe@LSBSPa@R_@\]XSb@QPe@FE`@?lA^`@HDAVIJ@HIHYPiATq@T[TQLYR_ALiANy@pAeGJ{@BED?JFEUa@m@KYa@o@Sc@Ac@ESU[e@y@w@oBg@aAEQCO_A}AAG_@s@g@qAYcASc@AOIWA@G[KSKGE?OIMS}@w@MS?OCGg@YWWKQKEAYEGSM_AYQQa@YMKCG[Uq@o@k@c@EIAo@Ym@MKICq@k@m@o@IOSQKIQAk@e@]Um@q@IE[_@E?IGo@u@e@_@m@w@SMo@y@KSIKQMEAIGg@k@iAcAw@}@g@q@[[k@m@MG[]]MSQmAsAS]q@i@m@q@wAkA]k@WWc@[QEQQa@YS_@a@Y[]a@Y]q@K]e@_AGS}@qBwAwCc@cBSuF@i@GaBGk@BoFCo@?qEF}AX_EVaAl@gBlAkDRa@t@_AnCyBVa@NMH@VLP^Zb@HRTlABl@PtAThAb@tAPnCBpBP~ELxBJ|CDj@HVR|Ad@zAPZDZ`@`At@hCLd@BVLR`@jBZl@JZNNr@dAbAtBLp@BtAPp@?JL^Fd@B^d@jCf@~AV^`@nAJp@Xp@Tn@Xl@Lf@NTTn@Z`BRb@Pr@\fAL|@?ZCDPz@\l@LHFNBB\DHDh@h@x@fA|Az@DTj@l@ZLVV^Tl@n@x@d@t@n@TXR\D@JNFBNNt@lAHLH@NN\~@FTNZBLh@jA`@fAD^FNj@lADZHPFTPTDZFJRfAJFDNl@j@FLb@b@JPDj@\t@\dANVJb@VXTNLBLLKCSh@Mt@Mb@e@~BUzA?LO\s@fDYN]`@M`@OhBEDIBIAe@FYGk@EUEc@EG@KJKXKJw@^iArAa@rAMbA?hBPdCCPQHM@QNQDG`@@FHALD?DE@?BGF?@?CDOJ?,2021-06-14,6
23,2021-06-12,19:17:35,Walk,Evening Walk,6.546600000000001,67.26666666666667,67.91666666666667,5.839200000000001,8.28,295.0,97.1,124.0,60.7,25.0,0,,0,0,12,0,1,"[53.33888, -6.552234]","[53.338769, -6.552378]",a5459038866,_wpdInv~f@BIHMDJ^QVBD?BGAm@O{A?c@E_@@a@\eBTi@H[La@PYfAy@JQTk@JCnAVh@PVEPIVAJk@Ba@Py@\g@\]L_@pAiHj@sBRoAHKFF]y@A]Ea@GQ[m@o@aAuBqEe@{@SYUi@[_Ae@cAOq@_@o@ESo@cBaAiBSIGBE?YWi@q@OIYe@iA}@[QgBmAy@s@U[sAcACU?AOq@KMYc@u@w@UYSEcBiAQQIMB?IE[e@MIU]g@k@]g@sAeA}@kA_BqAmAsAqAoAe@g@}@w@wAwAk@w@yA{A{@w@s@{@yAqAKG[Y_@e@g@_@e@e@Y_@Yk@o@aBMSi@sAmAyBe@mBIkBCmCW_EBy@Cc@@kAGmA?o@DgBBwACOFODmCFm@NuA`@wAn@oBhAgCf@u@X[h@[^i@~AaBP?PL^l@`@t@TfABd@ZhBLh@Nh@Fj@Nl@Hn@JjC?f@FjAFxCP`BF^NhFDf@Lf@Pp@f@bAb@xAl@bB|@~Db@nAp@pAf@j@Vb@Ph@Rx@F^HbAJ`@NhAd@vC^jAJp@`@dAd@p@ZhAN`@DXt@|Bh@tB`AfDNx@DhALr@Pb@LL`@\NBZJVVLRRLVV\d@HDN@FBVb@NNRZh@f@XLZ`@XNd@Z^\JDNZHVVVVN\JXd@H@BKB?j@|@ZPLLNVHDHHN^VhAn@fBb@l@H`@L^ZlAJNXv@Hz@d@jABNBFNHHJX\NLL@B`@b@fANVP`@PRt@lAX^HN?FIEGJ]zAKVaA~F]hAMj@M`@WT_@t@M\WjBEDMBk@BG?WK{@ISGQAIDSh@_Aj@s@l@U`@Y`AKd@Et@BnABZAp@Fp@Jb@_@d@KB_@KKl@@JD?,2021-06-12,6
23,2021-06-12,08:24:25,Ride,Morning Ride,101.865,214.35,254.28333333333333,28.512,48.6,1178.0,140.6,175.0,,17.0,3,181.7,0,11,40,0,3,"[53.338763, -6.552351]","[53.338785, -6.552323]",a5456387224,gvpdIfw~f@Mu@dBPvAvHkCrSiMaMiAx@m[pgAk@nUx@dR]xDyU|Mp@zGnFdSsJpe@vCfD`CpOm@rHn@hH}BfHuAvU}ClZyFlb@kEhKyA~KmDbLDdg@eGpY}AzS|Frf@wB|PP~Ib{AfiBbMx\`DdAtCzoA`AzA~L`BoAtTPbhAgAzJ?t`@_AvM`AbKXn]bHfiANdU_Af|@bL~cAfF~ZqAt_@HpNmAxHVdIUuIrAoKa@uDgP`@q_@lJwpAbLgGlDcFnIyLrCyGt@mCpH{LtMsIpAsM~Fo@``@cPrTo_@rYsGtCkh@xF@n\kSj\}FbOuBnc@k@xe@VxIiArTpAzO`@h]wLrb@sH`h@{@tQKbX{Er`@wFrOu^hI}AhBaA`IoApB}FrGeN`J|B`PwFfJmS~n@eB~CgTz`AgDdVgCxDiLvFkLvKsJnQ|A|QO`c@zP[tJdJtZdr@hIjOla@vi@hE`VrKh]zJjK~@`qAqA~NiQps@wBhNEfT}BxSsAnFmCtD}BvGsAhXaHlt@hC|Yq@tKEvS}PrjA}EtcATbH~CxK_@rKd@zTyB|COfG}F`QS|EZ`OnBzM~GvXm@x[aNtF}A~H{H~CeGdG]fBRj[qBpTEfa@xC|UvIdGd@~B_Gx`@`@~JiCnWq@tv@{BfULjMzClVGpEyJxh@qUjRuEtVoC_A_H`Bv@zLg@n_@hC|p@lKtb@bAnJfD|B~A|FlHvF|LjBpP[nG_Li@oH}Jam@zLap@zV}JbQ}JbFfChLkHxF_ArFfGbcA}\xHH|LqKzZ`@rMqK|m@qOvNyJvEoAvBuGnE{HpNmIrbAe\dM_RvIgZhHoStAaA|F_UmA}TlDapAfBsFuHsL{GsRl@a_@kHyLfAn@OqBeFqYaEec@yH{XDiHbHk|@j@}p@fD{Tn@gOsAqQeFkQ{AsJYcMl@gZ{EeWkCqVy@wWwD_i@iCwKqJ_SaD_PgIiUsWmj@oj@utAyCaLeFk^pKkGhDwDpDCvDiEnSw^pHsJ`JmQniB}dIf^wuCgn@maAq\mdBs]{_BqIyk@lI_dEzMy~@~m@amDhDme@{W}qBoHalAWe_@cAeSaO}y@uEqx@@mOmGyUm@sHgJ{d@mCsSwAkW|BmS_Gmh@nA_QxGk]Cgd@hDgLjAqKlFcNdGye@|AwRi@gAtAa@z@uPrCuLm@cGj@gI{B_PuCsDjJed@qFqTi@oFxUaOVgE{@}Pt@yVf`@qrApAm@xCbC`BcF,2021-06-12,6
